score	text
4	낮보다 밤이 이쁘네요^^
5	카페 이쁘고 밖에 풍경 예쁘고 잔디도 푸르른 게 조경도 잘 해놨고 음료와 디저트도 맛있었습니다. 대청댐 간다면 다시 한번 들르고 싶은 곳!
5	좋아요
5	분위기 너무 좋았어요ㅎㅎㅎ 두 주당 주차가 조금 힘들었는데 분위기도 좋고 맛도 좋고 기분은 좋았어요ㅎㅎ
5	커피도 맛나고~ 분위기도 굿이에요^^
5	우선 커피 맛만큼 중요한 인테리어도 엄청 예뻤고 한옥과 접목시켜 놔서 고풍스러운 면도 있었습니다, 이 카페의 히든 메뉴라고 할 수 있는 흑당 라테는 히든 메뉴라 할 만큼 맛있었습니다 쌉싸하다가도 달고, 또 달다가도 쌉싸하고, 최고였습니다
5	카페라테는 그냥 그래요. 두 번 먹어봤는데 두 번 다 물탄 것처럼 밍밍한 맛이 납니다. 인테리어는 예뻐요.
5	대청댐 근처에 생긴 카페. 너무 예쁘고 포토존이 많았어요
3	쉬는 날 사람 엄청 많음
0.5	잡내 실화예요? 코로나 때문에 회전율이 낮아져서 그런 거라고 변명할 것 같긴 한데 여긴 그냥 초밥에 대한 기본적인 상식이 없어서 이렇게 장사하는 것 같아요. 친구들은 계란 초밥이 제일 맛있었대요. 그 계란 그냥 납품받아서 밥 위에 얹는 거잖아요. 광어도 너무 말라 있었고요. 그리고 인당 21,500원이면 생연어초밥이어야 하지 않을까요? 너무 쉽게 장사하시는 것 같아요. 그리고 단촛물 비율 다시 생각해보셔야 할 것 같습니다. 그나마 있던 광어나 방어의 맛이 과한 단촛물로 입맛이 다 사라졌어요. 그리고 튀김들은 뚜껑도 없이 몇 시간씩 돌아가던데 튀김옷 위에 먼지 옷 엄청날 것 같아요. 반성하십시오.
1.5	초밥집인데 회가 없어요
0.5	초밥을 좋아해서 여러 군데 가봤지만 둔산동 문젠 스시는 최악이네요 디너 시간에 가서 19,900원 내고 3접시 먹고 나왔네요 초밥은 아침에 만든 것처럼 냄새나고 차갑고 말라있고 샐러드바 가보니 고기, 볶음가락국수 등 따뜻해야 할 음식들도 에어컨 바람같이 차가웠어요 비어있는 음식들 채우지도 않으시고 대체 뭘 먹으란 건지 모르겠네요 10분 내내 초밥 돌아가는 레일만 쳐다보고 나왔네요 사람은 꽤 많았지만 사람들 모두 두리번거리는 이유를 초밥 한 접시 먹고 깨달았네요 다신 안 갈 거고 초밥집에서 일한 경험상 음식에 몇 시간이 지나 신선함도 찾아볼 수 없고 심지어 냄새도 나네요 좋은 저녁식사가 불쾌했습니다.
2.5	처음에는 간장 새우, 장어도 나오더니 나중에는 연어, 빨간 새우만 나와서 제대로 먹지도 못하고 나왔네요
4	아이들하고 가기 정말 좋아요
1	몇 시간 지난 초밥을 레일 위에 계속 돌리는 직원분들. 5시부터 디너 요금이고 5시 10분에 입장을 해서 먹었는데 새로운 초밥도 없이 딱 먹어도 4시간은 지난 초밥을 팔면서 왜 디너 요금 받는지 모를 정도로 돈이 너무 아깝습니다. 종류도 적어요. 어찌나 새로운 초밥이 없으면 나갈 때까지 원하는 초밥이 안 나와 못 먹었어요. 직장에서 식사시간에 간 건데 시간 낭비 ^^
1	오픈 시간 되자마자 가서 그랬는지 몰라도 회가 올려져 있는 스시는 연어 스시가 전부였고 (간혹 3퍼센트 미만으로 광어 장어(매우 얇음)가 있었음) 새우, 맛살, 계란 등 정말 손이 안 가는 스시밖에 없었음 밥 양이 회랑 맞지도 않게 매우 많고 밥 자체도 맛있는 밥이 아니어서 벌금 5000원 더 내고 회만 먹는 게 낫다고 생각함. 서비스는 친절했음 불친절하진 않았음 레일 위에 올려져 있는 스시들을 꼭 만드시는 분께서 드셔보시고 밥 양이라도 조절하거나 메뉴 다양성을 다시 생각해보셨으면 좋겠음 그냥 아무 스시집 가서 런치 15000, 20000 주고 10피스 8피스 먹는 것보다 정말 못함 가격을 올리고 퀄리티를 올리시던지 등의 대책이 필요할 것으로 보임 혼자 갔으면 레일 위에 스시들 보고 나왔을지도 참고해주셨으면 좋겠음
4	오랜만에 들렀는데 맛있게 잘 먹었어요! 사장님도 친절하시고요. 다만 샐러드바 조금만 더 다양해졌으면 해요~
4	초밥의 정석
5	초밥이 다양하고 훌륭하고 맛도 좋네요
2	아이고....
5	가격 대비 초밥의 종류나 양이 훌륭했어요, 테이블 구도도 다른 고급스러운 곳에 부족함이 없었고요! 다만 아쉬운 점이 있다면 샐러드 바가 조금만 더 종류가 다양했으면 좋겠어요! 그 부분 말고는 다 만족스러웠어요
3	다양하지는 않지만 무난합니다
5	둔산동 만두 냉면 맛있어요!
4.5	한 번 가서 맛볼만합니다.
5	사리원 면옥은 워낙 유명하니까요ㅎ
4	음식에는 세월이, 하지만 운영은...
0.5	벨 눌렀는데 눈 마주쳤는데 남 사장 안 옴 계속 불러도 무시함
0.5	리뷰 잘 안 쓰는데, 너무 불친절해서 이렇게 올립니다. 그리고 직원들이 너무 바빠 보여요. 손님은 많은데, 일하는 분이 몇 없으셔서 테이블을 다 감당하는 게 너무 벅차 보입니다. 벨 누르는 게 미안할 정도... 사장님께서 좀 신경 쓰시고 직원들 좀 생각하셨으면...
3.5	냉면은 맛있어요 너무 시끄럽고 사람은 많으니까 주말은 피하시는 게 좋아요 주차장도 협소하고
3	대전 둔산동 냉면집 난 글쎄... 다른 사람들은 줄을 서서 먹는데
3.5	좋아요
3	좋아요
2.5	좋아요
1	좋아요
5	만두도 맛있고 냉면은 말할 것도 없네요
5	사회적 거리 유지를 아직도 하고 있어요 한 테이블 건너 식사하시고 서빙도 다 친절하시고 음식 맛도 좋아서 품격이 있는 집이라고 생각했습니다
4	깔끔한 육수가 베이스인가 봐요 맛있네요
5	ㅎㄹ
5	^^
5	양념갈비 냉면 너무 맛있게 먹었어요
5	올해 첫 냉면
3	비냉 물냉 돼지갈비 시켰는데 그냥 그랬어요 삼삼한 맛이에요
5	사리원 본점 둔산동 맛 집 4대째 이어온 전통 70년 전통
3	보통
5	맛있고 정갈합니다.
5	맛있어요
3	불고기가 달아요. 어르신 손님이 많네요.
3	소고기 맛있게 먹고 후식 냉면 시켰는데 오늘은 정말 맹탕이었어요. 다들 맛없다고 남기셨어요.
5	심심한 냉면도 맛있고 돼지갈비도 굿 점심 한정식도 평좋음
5	굿~~~~^^
3	굿~~~~~~~~/
5	존 만
4	갈비도 냉면도 너무 맛나요~
4	친절하시고~ 고기도 맛있어요~~
5	가서 비 굿
4.5	종종 가요~ 맛있어요^^
4	대기인원 많고 북적하네요
5	구성비 좋아요
4	다 좋은데 약간 비림
5	맛있고 친절해요!!!
4.5	맛있어요
5	맛있어요👍
4.5	깔끔하고 빨리 나오고 맛있었어요
5	깔끔하고 맛있네요
4	가격 대비 조금 아쉬움이 남아여ㅠ.ㅠ 깔끔해서 좋아요! 그렇지만 양도 가격도 조금 아쉬워요😂
3.5	먹는 내내 화재 경보 울려서 불편했어요 김치 맛있어요!
4.5	와우~ 양도 푸짐 맛도 깔끔~^^ 좋았습니다.
5	신선하고 맛도 좋아요 다른 초밥보다 단백했어요
5	더운데도 매장 안 북적북적하고 배민 주문도 많이 들어오네요. 역시 믿고 먹나 봐요~^^
4.5	서비스 좋고 맛도 좋아요. 중간에 매실차 같은 차 종류도 서비스로 주시더리고요
5	초밥 맛있어요!! 카레 위에 크림도 맛있어요 냉메밀 존맛탱
5	구성비 갑
4.5	맛나요
1.5	ㅅ
4	좋아요
4.5	맛있어요
3.5	ㅅ
3	짱
5	찾기도 좋고 맛있게 먹었어요
4	초밥 맛 하나는 좋네요
4.5	맛있어요
4	맛나여 맛 나려
4.5	상무 초밥 맛있음
5	굿
5	점심특선 구성비 갑입니다 후식 차도 나오고 사장님 종업원 다 친절해요!
4	상무 초밥 유성점 맛있어
5	유성 맛 집 대전 초밥 맛 집
5	음식도 정갈하고 서비스도 좋고 너무 맛있어요. 참치는 말할 것도 없이 맛있습니다 ㅠㅠ
4	포장했는데 고급스럽고 먹기 좋게 나와요. 밥 양이 적어서 특선세트 먹어도 배 많이 안 불러요. 서비스로 녹차도 캔도 주시는데 좋아요.
5	맛있어요
4.5	맛있습니다
4	점심특선 B good
4.5	여느 가맹점과 같아요~ 항상 중간 이상은 하는 곳
2	그다지
4.5	주차장이 너무너무 어두워요... 내려서 폰 플래시 켰는데도 어두움 ㅠㅠ 근데 초밥은 진짜 맛나고 점심 세트 구성비 미쳤어요
4.5	맛있어요
4.5	초밥이 하나하나다 맛있고 분위기도 너무 좋았어요!!
5	맛있고 친절하고 좋아요
3.5	특모듬회 드셔보세요
4	친절합니다. 지하주차장 있어서 편리해요
4.5	좋아요
3	사람들이 줄을 서는 이유를 모르겠음
4.5	맛있어요
4	초밥 맛 집입니다~~
3.5	맛있고, 좋았는데 너무 바빠서 밥이 안 식었는데 급하게 하셨나 봐요 ㅠㅠ 그리고 초밥 들면 자꾸 밥 분리되는데, 초밥이 진짜 늦게 나옴
5	맛있게 먹었어요!!! 근래 먹은 초밥 중 가장 만족스러웠습니다
5	기대 안 하고 갔는데 맛있어서 기분 좋았어요.
4	후식 주스 저희만 안 챙겨 줬어요. 다른 테이블은 알아서 갖다 주던데.
5	유성에 상무 초밥이 생겨 너무 좋습니다.
4	맛있어요 👍👍👍👍👍👍
4	코스요리처럼 잘 나오긴 해요. 한가지 아쉬운 건 초밥에 밥이 좀 뭔가 아쉬워요. 직원들도 친절하고 잘 먹었습니다.
5	초밥이 맛있어서 두 번 더
5	초밥 맛나요
5	평소 상무 초밥을 좋아했는데 유성점에 생겼다고 해서 방문해봤어요!! 역시 초밥은 상무 초밥인 것 같습니다 >_< 짱맛탱❤️
5	생선회가 두껍고 신선하네요 ㅎㅎ 초밥 생각나면 여기로! 번창 하세요ㅎㅎ
5	초밥 위에 올라가는 회 숙성 도랑 양이 많아서 좋네요
5	간단하게 식사를 하려고 했는데 저렴하고 잘 나오는데 놀랬어요!! 밥 먹다가 뻘컵님도 보고 맛있는 곳이네요 당 잘 먹었습니다 아아 엉
5	초밥단 이 길고 밥이 맛있어요
5	집 가까이 상무 초밥이 생겨서 너무 좋아요 ㅎㅎㅎ 맛, 퀄리티, 가격 모든 게 완벽해요 ㅎㅎ 처음 나오는 소바부터 마지막에는 후식까지 코스별로 나와서 기분이 좋아요 ㅎㅎㅎ 대접받는 느낌??? 포장까지 가능하니 집에서 온 밥 하기도 좋고 ㅎㅎ 자주 방문할게요 ㅎㅎ 번창하세요 ㅎㅎㅎ
5	요즘 시대에 일본을 가기에는 눈치가 보이시나요 그런 건 더 이상 고민거리가 아니라는 걸 저는 좀 전에 느꼈습니다. 바로 상무 초밥에서 말입니다. 연어초밥을 한 입에 넣는 순간 저는 어느새 일본 나리타공항에 도착해 있었습니다. 여러분 일본이 가고 싶으신가요? 어렵지 않습니다. 이곳에서 갈 수 있어요. 직행으로요.
5	상무 초밥 분위기가 좋고 유튜브 뻘컵님도 자주 찾으시던데 와서 드셔보셔도 괜찮을 거 같아요 맛있어요!! 계란 초밥. 장어초밥. 새우초밥 맛있어요
5	이야 역시 상무 초밥 진짜 너무 좋네요 퀄리티 장난 아니잖아~맛 서비스 어느 하나 안 빠지자 너~
5	맛도 너무 맛있고 서비스도 너무 좋더라고요! 직원분들도 너무 착하시고 친절하셔서 앞으로도 자주 방문하려고요! ᄒᄒ
5	역시 상무 초밥 ㅠㅠ 둔산점에만 먹다가 유성점에 생겨서 와봤는데 역시 맛은 최고...! 포장이랑 배달도 된다고 하니 많은 이용할 거 같습니다👍🏻 잘 먹고 갑니다~
5	좋아요
5	가족들 식사하기에도 너무 좋고 식사 후에 가볍게 생선회에 술 한잔하기에도 너무 좋네요~ 가격 대비 퀄리티 좋고 직원분들 서비스도 좋습니다!
4	가격 대비 좋아요
4	맛있었어요
5	정말 좋아요ᅲᅲᅲ 애용할 거예요
4	점심특선 10000원 맛있네요
5	맛있고 깔끔 반찬도 좋아요
4	저렴해요
3	둔산 직영점이 더 밥도 크고 맛있는 것 같아요!
5	맛도 괜찮고 깔끔 친절하세요
2	상무 초밥집은 연어 위에 있는 사과 때문에 새콤달콤하면서 육즙 가득하게 먹는 맛이 있어야 하는데 유성점은 사과 없이 양파만 사용해서 그 메리트를 느낄 수가 없었어요 원래 다니던 둔산점이 더 멀긴 하지만 그래도 원래 다니던 곳으로 다녀야겠습니다 아쉽네요~
4	맛있어요-!!
5	밥알이 살아있습니다. 광어 초밥 진짜 두툼하고 맛있어요. 광어 초밥만 더 시켜서 먹고 나왔네요. 새로 생겨서 그런가 서비스도 좋습니다~!
5	상무 초밥은 진짜 맛나요. 가격도 괜탆고 맛도 최고 오늘의 초밥
5	너무 맛있어요~~신선하고~ 맛보기 어려운 튀김요리를 맛볼 수 있어요!
5	비 오는데도 사람이 많더라고요~~ 그만큼 맛도 보장! 친절해서 기분 좋게 먹고 나왔어요~ ♡
4	맛있어요!!
4	맛있어요 오 오 오
5	마지막 타임에 가서 정말 맛있게 먹었어요~
5	튀김이 촉촉한 스타일이라고 해서 조금 걱정했는데 특제소스와 어우러져서 충분히 촉촉 바삭 맛있었어요! 다만 튀김 때문에 어쩔 수 없는 건 알지만 오픈 시간이었는데도 테이블 위생은 좀 더 신경 써주시면 좋을 것 같아요
5	언제나 맛있어요!!
5	단통 첫 경험인데 정말 좋았어요! 다음에 또 올게요
5	우리 동네 단동 맛 집♡ 항상 맛있고 친절하셔서 좋습니다
5	여전히 꿀맛이네요 굿굿
5	생각보다 맛있었어요
4.5	맛있습니다! 기본 쿠로텐동 튀김이 알차고 맛있네요. 소스가 간이 잘 맞아 먹기 좋았습니다.
4.5	튀김은 사랑입니다. 비주얼 갑인 단동 맛 집, 튀김에 꽃이 폈네요. 특히 장어 튀김이 대박이에요..
5	역시나 웨이팅이 길어서 더워죽을뻔했지만 음식이 너무 맛있어서 만족했습니다 조만간 또 방문할 거예요
5	두 번째 방문 인정하는 맛 집👍🏻
5	대전에 이런 맛 집이 있는지 몰랐네.. 서울보다 낫다 흥해라 흥 혼자서 잘 먹고 갑니다~
5	일본에서 먹었던 단동보다 맛있어요!
4	가격대는 비쌈 그러나 오픈카 바로 앞에서 밥 위에 올라가는 토핑들 바로 튀겨 주시는데 소스와 고추냉이 조합이 아주 맛있음 먹다가 느끼해서 시치미 담뿍 뿌려먹음 밥이랑 소스 부족하면 더 주심 직원분들도 친절하세요 다만 인테리어 무슨 일본식 사당 소품들도 올려놔서 좀 꺼려지는 부분도 있습니다
4	맛있고 배불러 든든해요
5	단동의 끝판왕 정말 맛있습니다 멜론에이드도 추천해요
5	일본서 먹은 단동보다 맛났음 ㅋㅋ
5	단동 맛있어요
4.5	여기 유명해서 기대 많이 했는데! 역시 맛 집인 만큼 맛있었어요! 분위기도 좋았어요!!!!
4	비가 왔던 날임에도 불구하고 웨이팅이 있었지만 금방 들어간 편입니다. ◡̈ 새롭게 도전하는 음식은 조금 비싸더라도 맛있는 음식을 먹어줘야 좋은 인상을 남기게 되고 다음에 또 먹고 싶다는 생각이 들게 된다고들 말하죠! 처음 먹어보는 텐 등이라 이게 무슨 맛일까 왜 다들 맛있다고 하는 거지? 하는 마음으로 가게에 들어갔습니다. 그리고 메뉴가 나오고 나서 팽이버섯을 가장 처음 먹었는데 와- 아 이거다! 했네요. ㅋㅋㅋㅋㅋ 진짜 맛있더라고요... 신기하게 왜 맛있지? 자꾸 생각이 들었는데 진짜 맛있더라고요... ㅎㅎ 평소 싫어하던 가지나 다른 것들도 맛있게 먹을 수 있었고 사장님께서 밥이나 그 밖에 부족한 게 있으면 챙겨주셨어요! 아쉬운 점은 계속 먹다 보니 조금 물리던 게 생각납니다. 그거 말고는 괜찮았습니다!
5	맛있어요~~~~!~!
5	튀김 너무 맛있어요 와우
5	강추강추~~~
4	맛있어요. 두 번째 갔는데 괜찮음
3	갓 나온 튀김이 막 바삭하진 않아요. 분위기가 좋아 데이트 가기엔 좋아요. 유자 단무지 진짜 맛있어요. 응대는 친절함
3	맛있었어요~~
4	일본식 튀김덮밥집이에요~ 간혹 맛 집이라고 해서 찾아갔는데 느끼한 곳도 종종 있었는데 이 집은 튀김이 전혀 느끼하지 않고 바삭바삭 담백하네요! 특히 새우튀김이 탱글탱글하고 맛나요~ 곁들여 먹는 단무지는 레몬에 절인 거 같은데~ 상큼하니 덮밥이랑 잘 어울리고요ㅎ 선화동 오시게 되면 추천하고 싶은 집이네요~ 별 하나 뺀 건요.. 화장실이..ㅠㅠ 화장실은 절대 가지 마세요.. 작고 이쁜 일본식 가게에 어울리지 않는.. 더럽고 옛날식 화장실이에요.. 세면대는 금가 있고 수도꼭지는 망가져서 물도 안 나오고.. 화장실 용무는 다른 곳에서 미리 보고 가세요..ㅡㅡ
4	조용조용 쪼아요
5	구성비 스테이크 부드러움. 스테이크는 1인당 1개씩
4.5	타지에서 여행 갔는데 정말 맛이 좋았어요
5	맛 좋아요~~
5	너무 맛나고 가격도 착해요 사장님도 아르바이트하시는 분도 친절해요
5	맛있어요
5	싸고 맛있는 스테이크
3	스테이크 집인데 고기가 조금 질겼다 하지만 구성비 나쁘지는 않음 누들은 맛있음 스테이크 맛있게 먹으려면 돈 더 주고 딴 데 가는 게 나음
5	굳
5	기성 비갑 스테이크집 ㅎㅎㅎㅎ 레드 비프 맛있어요 ㅠㅠ 떡볶이 같아~~
5	가격은 혜자스럽고 맛은 2-3번 방문해도 손색이 없는 곳!! 스테이크 생각날 때마다 갈 거예요!!
3.5	가수원 맛 집 냉가락국수 돈가스 맛나요
5	기다리는 것만 빼고 좋아요.
5	친절합니다.
3	쪼아
5	구성비 최고👍 모든 메뉴 다 맛있고 정성스러워요 자주 가고 싶은 곳:)
4.5	17 갤 아기도 가락국수 가락국수 계란밥 전부 다 잘 먹고 왔어요~^^
5	음식도 맛있고 홀담당 직원분이 너무 친절해서 좋았어요!!!
5	카츠네우동, 돈가스 시켜서 먹었는데 엄청 맛있어요~ 원래 줄 서서 먹는 맛 집인데 6시 되기 직전에 가서 바로 들어가 먹을 수 있었어요^^ 갈 때마다 맛있어요^^
5	친절하시고 정말 맛있어요
5	진짜 맛나게 먹었어요
5	너무 맛있어요
5	마코토 두 번째 갔는데 가락국수 면발이 정말 맛있어요 음식 시킬 때 사이드로 계란밥도 맛나요♡♡♡
5	찐 맛 핵만 두 번 가세요
4.5	가수원 맛 집 찐 맛 집
4	정말 최애 될 거 같아요 넘나맛있어요!
5	맛있어요 양도 많아요
5	너무너무 친절하시고 맛있어요~~~기다려 먹을만해요^^
4	아담한 맛 집 지금보다 더 웨이팅 길어질까 봐 리뷰 쓸까 말까 고민..
4	처음 먹었을 때랑 뭔가 달라진 것 같기도 하고.... 면이 쫄깃한데 너무 쫄깃해서 안 익은 느낌 ㅠ 다음에 가면 돈가스만 먹기로!
5	너무 맛있어요
5	가격 대비 너무 맛나요 굳
5	짱~ 맛있어요
4	면이 쫄깃하고 맛있어요~ 돈가스도~^^매장 테이블이 적어서 대기해야 돼요
5	감사합니다 맛있습니다
5	ㅂ면이 쫄깃쫄깃해요
3.5	맛있어요~~
5	너무 맛있어요 특히 생각지도 못한 새우튀김이 맛있었어요ㅋㅋㅋ
5	가락국수 면발이 너무 맛있는 집! 돈가스랑 튀김도 맛있다
5	다롱이가 사줬습니다! 냉가락국수 맛집
4.5	냉가락 국수가 괜찮은 집
5	붓가케 가락국수👍
5	가수원 맛 집 대전 맛 집 얼마 전 제주도 여행 가서 유명하다는 가락국숫집의 돈가스와 가락국수를 먹고 굉장히 실망을 하고 내상 치유를 위해 방문하였는데 가격 대비 퀄리티가 굉장히 좋습니다. 면발도 굉장히 탱탱하고 맛도 좋네요 홍 직원분도 친절하셔서 기분 좋게 먹었습니다. 또 올게요~
4	쫀득한 면발 친절한 서비스 주문 즉시 면을 뽑아삶기에 15분 이상 걸림 대기 시 미리 주문 바람
5	8번째 방문ㅋㅋ요즘 사람이 많아서 못 오다가 오랜만에 왔는데 역시 변함없이 맛있어요 ᄒᄒ돈가스 싫어하는데 여긴 역시 야들야들 육즙 가득 굳♡붓 카 캐우 동이랑 먹으면 느끼함도 잡아줘서 좋아요 ᄒᄒ튀김 가락국수에 새우는 완전 토실토실ㅜㅜ♡
4	맛있어요 일본 느낌 물씬
3	가락국수 돈가스
3	국물이 많이 짜요.
4	영
5	줄 서서 먹어요 맛있어요
5	가격도 저렴한 편이고 돈가스 촉촉해요
4	좋아요~~
4	더운 날 땀 흘리며 50분 정도 기다려서 먹었어요 ㅠㅠ 가격 대비 맛있는데 또 기다라면 못 기다릴듯싶네요.
5	언제나 맛집
5	좋아요
5	늘 맛있는 곳!!!
4	늘 맛있는 곳!!
4	가락국수, 돈가스 다 맛있어요~~
5	맛나네요
5	맛있어요
3	메밀소바 너무 달아요
3.5	활어회는 맛있는데 초밥은 좀 질기네요 ㅠ 사람이 많이 웨이팅 있어요
5	맛있어요 포장도 고급 지게 오고 잘 먹었어요
4	맛있어요 사람이 많네요
3	재료의 신선도가 예전 대비 현저히 떨어집니다
5	초밥은 역시 상무 초밥.. ♡
5	맛있어요
3.5	상ㅁ 츄밤이 대전 든 산
5	역시 상무 초밥!!!!
0.5	위생 상태가 정말 최악입니다. 처음에 착석했을 때 세팅되어 있던 물컵에 무언가 묻어있어서, 직접 닦아내고 사용했습니다. 식사를 하던 중에 사용하려 했던 다른 컵에는 립스틱 자국이 선명했습니다. 코로나로 걱정이 많은 시기에 오랜만에 가족끼리 간 식당에서 비위생적인 경험을 하게 되어 심히 유감입니다. 다시는 방문하고 싶은 생각이 없습니다. 이 글을 보시는 분들도 방문 시에 꼭 컵이나 접시를 미리 확인하시기 바랍니다. 계산할 때 직원에게 말하니 대수롭지 않다는 듯한 응대에 또 한 번 놀랬습니다. 별점 0.5점도 아깝습니다.
4.5	맛있어요 너무너무너무
4	점심시간에 사람 엄청... 많아요
4.5	맛있고 서비스가 좋아요
5	마싰어요
3.5	초밥에 고추냉이를 많이 넣어서 코 아파 죽는 줄 알았어요 눈물까지 찍 맛은 있어요
5	맛있어요^^
4.5	초밥은 언제나 사랑..
3	맛은 있는데... 바빠서 그런지 위생 친절과는 점점 거리가 멀어지는 듯...
2	초밥은 맛있지만 한 번에 손님을 받아버려서 주문을 하고 음식이 나오기까지 20분 정도 걸린 거 같아요 회전율이 너무 별로... 제 옆에 분은 상차림이 준비도 되지 않으셨고 초밥 나오는 순서도 엉망이어서 저희보다 늦게 오신 분들이 먼저 받으셨어요 초밥은 맛있지만 다른 거에 신경을 더 써주세요
5	맛있어요ㅎ서비스도 굿굿
3	별점 두 개도 아깝다고 생각되는 서비스입니다 홀이 아르바이트생들로 인해 너무 소란스럽고 실수가 너무 잦습니다 바쁜 건 이해하지만 벨은 기본 3번 이상은 눌러야 오고 저번에는 장어 3피스 연어 3피스 시켰는데 장어 3판 연어 3판 주문 들어가서 너무 당황했네요 그리고 수정과도 사람 가려서 주는 건지 누군 주고 누군 안 주고 수정과를 10번가면 3번만 먹고 나오는 거 같아요 맛은 정말 좋고 저렴한 값에 초밥을 먹을 수 있다는 건 좋은데 이런 점들이 실망스럽습니다
4	대기시간이 좀 길은 거 빼고는 가격에 비해 맛도 좋았습니다
2	주문이 11시 32분에 들어갔는데 12시 20분에 받았어요. 오픈 시간에 맞춰 포장 요청했는데 어떻게 한 시간 가까이 기다리게 하나요.. 처음에 주문 시 카운터 직원이 20-30분 대기하라 그래서 12시 10분까지 진짜 참고 기다렸어요. 근데 다른 손님들 먹고 계산하고 나가고 18번 대기손님까지 식사하러 들어가고, 배달도 계속 왔다 갔다 하고, 또 제가 오픈하자마자 주문했는데 제 앞으로 포장 손님 3명은 받아서 가시더라고요, 12시 10분까지 참다가 카운터에 물어보니 주방에다 얘기하더니만 3분만 더 기다리래요 3분 지나서도 말 없길래 들어가서 또 말하니까 지금 나오고 있다고 좀 더 기다리래요ㅋㅋ 그럴 거면 처음 주문받을 때 애초에 한 시간 걸린다고 하시지 왜 그러셨나요? 이만큼 기다려서 먹을 맛 집 아닙니다. 특히 냉메밀은 맛없음
5	상무 초밥 넘나 맛있어요
4	좋아요 ㅎㅎㅎㅎㅎㅎ
5	저렴하고 맛있어요! ^^
5	맛있어요
5	마싰어요
4	good
2.5	초밥 맛은 무난 그 외 크림 가락국수, 메밀 같은 메뉴는 다 별로 물탄 맛. 그리고 직원들 cs 엉망. 손님들은 북적대는 거 치고 조용하게 식사하는데 직원들이 너무 부산스러움. 일하는 사람은 많은데 효율적으로 일하는 법을 모르는 느낌 ㅠ
5	맛있고 친절하세요
5	회가 싱싱하고 너무 맛있어요 구성비 짱!!
3	좋아요
4	굉장히 시끄럽고 번잡스럽지만 맛있습니다. 초밥도 맛있지만 특히 지라시 덮밥은 회의 양이 어마어마하네요. 강추입니다.
4	초밥 맛있어요~~
5	여기야 워낙 소문난 맛집
2	저한테는 밥이 너무 많아요. 냉메밀은 풀어지지도 않네요
5	초밥이 맛있어요.
4.5	유명하다고 해서 가봤어요. 퇴근 후 바로 간 거라 대기는 거의 없었는데 초밥이 나오기까지 30분 소요돼서 조금 아쉬웠고요. 연어초밥 제일 맛있었고 불소 고기 초밥은 그냥 그랬던 거 같아요. 가격 적정하고 식전으로 소바 참 맛있게 먹었어요.
4	가성 빛 좋아 오
4	점심특선 B
3.5	짜증 맛나요
5	좋아요!!
2	너무 대기시간이 길어요ㅠ
3	맛있는데 오지게 기다려야 됨 ㅋㅋ
4	사람이 너무 많아오 ㅠ ㅠ
5	맛있네요~~~~~~
5	맛있어요
5	정말 맛나요 매번 방문해요
5	맛있어요
5	저녁 메뉴 맛있게 먹었어요><
4.5	가격 대비 맛이 좋아요~
4	구성비 좋아요
0.5	별점 0개가 없어서 0.5 준다. 가격이 저렴해서 사람 많은 건 그러타치고 음식 너무 늦게 나온다. 오마카세도 아니고 초밥 만드는데 무슨..ㅋㅋ 대충 싸서 빨리 먹으려고 싼 집 오는 거 아닌가? 서빙이 문젠지 ㅉㅉ 싼 거 먹으로 와서 정성 들인 서비스는 기대도 안하지만ㅉㅉ 여긴 음식점의 기본인 스피드, 서빙이 너무나도 부족하다. 그냥 싼 거 먹으로 온 내 잘못이라 생각하고 다신 안감ㅋ
0.5	1. 빈자리가 있음에도 대기실에서 기다리라고 함(불친절한 태도) 2. 주문 후 25분이 지나도 나오지 않음. 그럴 수 있음. 이해함. 그렇지만 우리보다 나중에 온 다른 3팀의 테이블에 메밀과 반찬이 차려짐. 우리 테이블 달랑 물컵만 있음. 주문 발을 누르고 물어보니 누락됐다 함. 불쾌함 표현하였으나 별 신경 안 씀 시크한 서빙 냄. 3. 처음에 앉았을 때 분명 반찬 집게가 있었는데 중간에 가져감. 정리하다가 모르고 가져간 거 같음. 뭐 그럴 수 있음. 실수가 이거 하나라면 이해함 4. 묵은지, 초밥 신선도는 괜찮음 5. 우리 테이블만 후식 안줌 ㅎ ... 양옆 앞 테이블 죄다 후식 먹는 중. 더 말하기 싫어서 나옴 ㅠ 6. 전체적으로 종합적으로 기분 나빠서 가기 싫음.
5	맛있어요
4	초밥은 정말 맛있는데 사람이 너무 많아서 늦게 나왔어요
4	구성비 좋아요. 손님이 엄청 많네요~
5	짱짱 맛!!!
4	가끔 초밥이 비릿할 때도 있는데 오늘은 맛있게 먹었어요 근데 컵에 비린내 나서 좋진 않았습니다 그리고 후식은 줄 때 있고 안 줄 때도 많네요
5	맛 집이라 그런지 웨이팅은 당연히 있고요 웨이팅 많아도 금방금방 들어가니 기다릴만합니다 맛은 물론 신선하고 깔끔하고 기본으로 메밀까지 주시고 후식도 주시네요 대전 초밥 맛 집으로 인정합니다 ~~사장님 번창하세요!!
5	맛있어요
