score	text
5	경주 맛 집 놀러 갔는데 경주 최애 맛 집인 거 같아요 쌈을 너무 좋아해서 갔는데 너무 싱싱했어요 잘 먹었습니다
5	반찬 모두 집 밥처럼 간이 너무 잘 맞고 맛있었어요 다음번엔 꼭 부모님이랑 같이 오고 싶은 맛이었습니다 깔끔한 가게 분위기도 최고였습니다
5	음식이 깔끔하고 너무 맛있었어요 다음에 꼭 다시 올게요
0	최악입니다 최소 시간 기다리고 싶은 분들은 가세요 가게 들어오는 손님들에게 웨이팅 안내도 제대로 안 해주고 몇 분 걸릴 것 같다는 말도 없이 방치 주야장천 건물 안에 서서 기다리다가 겨우겨우 들어가서 앉으면 그때부터 또 대기 시작입니다 앉자마자 주문했는데 분 동안 물만 마시고 있었네요 사전에 오래 걸린다는 말도 없고 참다 참다 언제 나오냐고 물어보니까 그제서야 갖다 주더라고요 남자 직원분에게 도대체 왜 이렇게 오래 걸리냐 물어보니 일요일 점심이라 그렇다는 말뿐이네요 그때가 신데요 점심 일요일 아니 그러면 매주 주말 점심에는 분 넘게 기다리는 게 당연한가 월탱이가 없지만 밥도 못 먹었던지라 고기부터 집었는데 이거 차갑더군요 맛도 별로 양도 적고 여행 마지막 식사 때문에 기분 잡쳤음요
3	그저 그래요
4	좋아요
5	좋아요
4	좋아요
5	경주 여행하면서 맛집 추천받아 다녀왔는데 역시는 역시에요 떡갈비 육즙 팡팡 입에서 살살 녹습니다 반찬 하나하나 다 맛있고요 또 먹고 싶어지네요 사장님과 직원님들 모두 친절하게 응대해주셔서 기분 좋은 식사시간이었어요 다음에 경주 또 가게 되면 방문할게요
5	떡갈비 우렁이 쌈밥이랑 제육 우렁이 쌈밥 시켜서 먹었는데 맛있어요 서비스도 많이 주셔서 감사합니다 사장님이 매너도 좋아요 덕분에 잘 먹었습니다 다음에도 또 올게요 감사합니다
5	경주 맛 집 최근 경주에서 가본 음식점 중에서는 독보적 너무 좋음 생각 없이 여기저기 찾다가 들린 곳 일단 직원분들 친절 음식이 너무 제 스타일 야채도 너무 신선하고 구성비가 최고 음식은 당 짠 이면서 건강해지는 느낌이랄까 다음에는 가족과 함께
5	너무 친절하고 맛있는 맛 집이었습니다 꽁냥꽁냥 둘이 먹는 것에 빠져 시진을 다시 찾고 싶은 경주 오면 꼭 들릴게요 굳
5	엄마 아빠랑 떡갈비 먹고 싶어서 들렀어요 너무 맛나게 먹었고 직원분들도 친절하셔서 더 좋았어요
0	떡갈비 우렁이 쌈밥같이 나오는 세트 시켰어요 시반쯤 간 거라 피크시간대는 피했는데 나오는데 분 넘게 걸렸어요 그리고 인분 시켰는데 쌈 채소는 종류별로 한 장씩 주셨어요 두 번이나 더 달라고 요청했지만 주시지 않았어요 같이 갔던 아버지가 약간 화내시고 나서야 주셨어요 그전까진 한 장으로 찢어먹었어요 추가로 쌈 리필할 수 있는 셀프 빠는 없었어요 우렁이 된장은 밥 한 공기 먹기엔 개인적으로 약간 부족한 감이 있어요 세트 구성에 있던 가자미구이는 한 시간이 넘도록 주시지 않았어요 한 시간 십분쯤 되니 주셨지만 이미 밥 다 먹고 난 후였어요 어차피 밥도 다 먹어서 다른 기다리는 테이블에 주시라고 했어요 음료수 한 병과 공깃밥 하나를 서비스해주셨어요 인당 만 오천 원씩 사만 오천 원 계산했어요 우렁이는 여섯 마리 양은 우렁이 잠길 정도
5	소 불고기 우렁이 쌈밥 시켜서 먹었는데 맛있더라고요 서비스도 많이 주시고 감사합니다 덕분에 잘 먹었습니다 다음에도 또 올게요 감사합니다
4	반찬도 깔끔하고 소 불고기도 맛있었습니다
5	맛나요
4	좋아요
4	좋아요
4	좋아요
4	좋아
5	떡갈비 완전 밥 도둑이네요 떡갈비가 두툼하니 양이 많고 밑반찬도 모두 깔 끙 하고 나 맛있어요 떡갈비는 냄새 하나 안 나고 양이 푸짐하니 식감도 좋고 너무 맛있어요
5	아무리 쌈밥집이지만 비싼 쌈들을 아낌없이 주셔요 남기기 미안할 정도루요 밑반찬 종류도 많아서 편식 심한 사람이랑 갔었는데도 맛있게 잘 먹고 왔어요
5	좋아요
5	후기 보고 방문했고 쌈밥을 좋아해 자주 먹는데 다른 집들은 양이 적거나 누린내가 나는데 역시 맛 집이라 그런지 잡내 하나 안 나고 양도 푸짐하고 맛있어요
5	가족끼리 맛있게 한상 먹었습니다 다들 한식을 좋아해서 너무 밥 한 공기 뚝딱했네요 다음에도 이 지역 놀러 가는 친구에게 추천할게요
5	정갈하게 깔리는 반찬 친절한 직원분들까지 맛있게 먹고 나와서 또 생각나네요
4	밥은 맛있었는데 사장님이 직원 구박하시는 소리가 너무 다 들려서 먹는 내내 눈치 보이는 곳
4	번째 방문
5	경주 오면 방문하는 곳 오늘도 잘 먹고 갑니다
5	굿굿
4	잘 먹었습니다 떡갈비가 맛있네요
2	직원분들이 친절하지 않으세요 솥밥 시켜서 다른 테이블보다 늦게 나왔는데 밥 제외하고 기본 찬들부터 주시거나 솥밥이라 늦게 나와서 다른 테이블 먼저 드리는 거라고 말씀해주시면 기분이 덜 상했을 거 같아요 맛은 평범한 흔히 생각하는 맛이고 같이 나오는 순두부찌개랑 솥밥에 숭늉 맛있었어요
5	가족 모여서 들렀는데 떡갈비 정식 너무 잘 먹었어요 찬 정갈하고 직원분들도 친절하시고요
5	경주 들릴 때마다 생각나는 집 장사 잘 되는 데는 이유가 다 있는 거 같아요 올 때마다 정말 잘 먹고 갑니다 소불고기 떡갈비 추가 최고 맛있어요
0	생생정보 믿고 갔는데 역시 믿을 게 아님 굳이 찾아가서 먹을 것은 아닐 듯 저렴한 돼지고기는 국산도 아닌 미국산이고 미리 볶아놓고 철판에 그냥 올려놓은 듯 먹고 여러 번 화장실 최악
4	우렁이 쌈밥
4	너무 맛있어요 떡갈비 정식 잘 먹고 갑니다 밑반찬이 너무 맛있네요 다만 좀 늦게 나와서 그리고 저희보다 늦게 온 테이블에 먼저 음식이 나가고 하더라고요 그것만 빼면 음식은 대만족입니다
5	엄청 맛나요
5	경주 지인에게 맛집 소개받고 들렸어요 소 불고기에 떡갈비 추가 최고의 조합
5	국물 자작한 소불고기 최고 친절하신 직원분들 최고 다시 오고 싶어지는 집
0	경주 여행하면서 네이버 검색해서 평점 좋길래 간 건데 저희 가족한텐 별로였어요 사진이랑 좀 다르게 반찬 부실하고 먹을만한 거 딱히 없던 인 만 원 썼는데 이 정도면 다른데 가서 더 푸짐하게 맛있게 먹을 거 같아요 먹은 거 같지 않아서 집 와서 치킨 시켜 먹었어요 특히 실망한 건 쌈 싸 먹는 채소에서 초록색 벌레들이 나왔어요 다 먹어갈 때쯤 유심히 보다가 발견
2	가격 대비 메뉴가 부실
5	경주 올 때마다 방문하는 맛 집입니다 서빙도 빠르게 해주시고 맛있어요
5	가족들이랑 놀러 왔다가 찾은 경주 맛집 반찬 쌈 다 리필되고 방까지 있어서 쉬다 가기 최고였습니다
5	찬 정갈하게 상 다리 휘어질 만큼 이쁘게 나오네요 우렁이 쌈장 너무 맛있고요 밑반찬 쌈까지 무한 리필 너무 좋았어요 이제 쌈밥 먹고 싶을 땐 늘 봄
4	제육볶 음 주문했는데 우렁이 크기가 작고 양도 적은 게 아쉽지만 그래도 밑반찬도 맛나고 맛나 어엿
1	미취학 아동 명일 시 무조건 인분 사이드 메뉴 가능 더 주문해야 해요 엄마 아이 둘 무조건 인분 이렇게요 음식은 깔끔하니 맛있었지만 서빙하실 때 떡갈비 세 개를 층층이 쌓아서 가져다주셨는데 불판 접시 아랫부분이 떡갈비 윗부분에 닿아 있어서 너무 비위생적이었답니다 입 짧은 어린 아들 둘이 남긴 떡갈비를 배부른데도 억지로 먹고 나왔답니다 돈 아까워서요 떡갈비에 심 물렁뼈 가 많이 씹혀서 고기 킬러 큰아이도 잘 못 먹더라고요 저는 심의랑 물렁뼈 뱉어가며 먹었답니다
5	몇 년째 단골집 항상 친절하시고 맛은 변함없어서 너무 좋아요 경주 맛 집 인정합니다 오늘도 잘 먹고 갑니다
5	방도 있고 아기의자도 있어서 가족들끼리도 좋고 기본 밑반찬으로 반찬 가짓수도 많고 순두부찌개가 나오는 게 너무 좋아요 음식도 전체적으로 맛있고 좋았어요 추가 금 없이 쌈 리필이 가능한 것도 최고
5	깔끔하게 나온 음식 덕에 경주 여행 시작부터 기분이 좋았어요 사진 못 찍은 게 너무 아쉽네요 잘 먹고 갑니다
3	생각보다 푸짐하지 않았지만 깔끔했어요
4	또 갈게요 좋았어요
4	순두부 종류가 다양해요
5	맛나여
4	블로그에 사진들보다 음식들이 못했어요
0	음식 맛도 그저 그렇고 직원분에 음식 세팅 전 신발 정리하시고 그 손으로 음식을 그냥 주시네요 좀 비위생적
5	메뉴 고민하다 시킨 우렁이 회 무침 정말 맛있었습니다 아기들 데리고 가기도 좋고 부모님 모시고 가기도 좋을 거 같아요
5	가족 여행 와서 맛나게 먹고 갑니다 우렁이 쌈밥정식 후회 없는 맛집 상다리 휘어지다 못해 부러집니다
2	손님이 많아서 직원들이 주문을 자꾸 까먹습니다 그 외 음식은 맛 좋고 괜찮아요 대신 직원들이 좀 많이 불친절한 것 같고 양도 먹다 보면 매우 적게 느껴져요
5	소 불고기랑 떡갈비 고민하다 둘 다 시켜 나눠먹고 왔습니다 셋이 배부르게 먹고 밥 한 공기 더 먹었네요 보문 단지 구경하고 가기 최고 정말 좋았습니다 반찬도 많고 특히 우렁이 쌈장 너무 맛있었어요
5	반찬 정갈하고 우렁이 쌈장 최고였어요 가족들 다 맛있다고 극찬
4	경주 다시 올 이유가 생겼어요 재방문의 사 순두부찌개 너무 맛있고 반찬 쌈까지 리필되네요 좋은 시간 보냈어요
0	반찬이 야박하다 느낄 정도로 적게 나옴 연근 두 개 계란찜 한 숟가락 풋고추 손가락 한마디만 하게 잘라놓은 거 두 개 이런 식 소 불고기정식 먹었는데 고기 양이 정말 적음 전 비추요
0	다른 시간대는 어떤지 모르겠지만 양이 너무 적음 불친절함 맛도 그럭저럭
4	우와 몇 번 방문한 음식점인대 오늘은 손님이 대박이네요 믿고 찾는 가게입니다
0	짧은 웨이팅에 들어갔는데 주문 후 분 걸린다면서 거의 한 시간 걸려서 나왔는데 죄송하단 말 한마디 없고 늦게 나올 이유가 없는 거 같은데 주변에 기다리는 사람들 다 표정 안 좋았네요 맛은 그냥 평범하고 맛없진 않지만 양이 대체로 다 적고 딱히 먹을 게 없었어요 기다리다 지쳐서 여행하다 기분만 나빠졌네요
0	한 시간씩 기다릴 여유 있으신 분만 가세요 점심시간 넘어서 시에 간 건 뎁 그리고 밖에서 기다리다가 번호 불러지면 들어가시잖아요 그리우 나서 오십 분 더 기다립니다 음식은 들어 자마자 바로 나오지 않습니다 하도 오래 걸리길래 바로 구워서 나오나 했지만 그것도 아닌 것 같았어요 맛은 그냥 떡갈비에 여 얼마 전에 꾸어먹은 냉동 임꺽정 떡갈비 맛 한 시간 기다려도 죄송하다는 말 없고요 얼마나 걸리는지도 안 알려주 싶니 답 그리고 층에 앉으실 분은 알아서 층 내려와서 리필해야 한다고 하고 시키면 안 된다고 하십니 답 저 옆 티 테이블은 쌈장이 없어 어서 가지러 가려다 아주머니가 갖다 주신다고 했는데 다른 아주머니가 오시더니 층은 심부름 안 돼요 라고 하셨습니다 옆에서 듣고 있는데 민망하고 내 돈 내고 기분별로 안 좋았어요 경주에 와서 다른 건 다 좋았는데 음식이 불만이었어요 서비스 마인드 갖춰주세요
0	서비스 및 친절은 개인차가 있으니 논외 가격 비싼 건 관광지라 이해해도 메인 음식의 양이 심하게 적음 그냥 백반 식당 가는 게 더 좋을 정도임 맛은 딸아이가 너무 기다려서 배고파 먹었지만 초등학교 급식에 나오는 고기가 더 맛있다고 함
3	경주에 있는 곳 가짓수는 많은데 쌈에 너무 물기가 많네요
5	완전 존 만 살살 녹아요
5	일요일 저녁은 외식하는 날 매번 잘 먹고 가요
4	일요일이라 바쁨 한 분대기 사이드 우렁이 회 무침 추가했는데 맛나네요
4	점심이라기엔 조금 이른 시간에 갔는데도 사람이 많았어요 반찬도 딱 먹을 만큼 나오고 마지막에 뚝배기에 숭늉까지 먹으니까 엄청 든든하네요
4	우렁이 된지 찌게 맛있는데 밑반찬은 별로예요
4	늦은 시간 방문 가게는 마무리 분위기 사이드로 우렁이 회 무침 추가 특이한 맛 우렁이로 회 무침 한 건 첨 접했는데 나쁘지 않았으면 그리고 음식이 이쁘게 나왔음
4	오늘은 휴일이라 회사 식구들이랑 여러 명 가서 골고루 시켜 먹었네요 회사 식구들도 좋아하네요
4	년 만에 경주 오네요 포항에서 대게 홀릭하고 저녁 부산 가는 길 예전부터 찜해둔 늘봄 여긴 쌈이 리필이 돼서 진짜 쌈 배부르게 먹고 왔네요 특히 양배추 쌈 번 리필했어요
1	먹은 메뉴 우렁이 쌈밥 밑반찬들은 대체로 형편없었어요 계란찜도 먹다가 남은 것처럼 나오고 시금치도 짜고 전도 너무 차갑고요 쌈 채소들은 양이 너무 적고 다 말라서 먹고 싶다는 생각도 안 들고요 돌솥이 아니라 스댕솥밥이였어요 우렁이 된장은 너무너무너무 짜서 먹을 수가 없었어요 직원들도 불친절하고 가격이 저렴한 편도 아니고 인에 원이면 비싼 편인데 이 돈을 주고 먹기엔 너무 돈이 아까움 가지 마세요
5	이 집은 우렁이 쌈장이 갑이네요 포장해오고 싶은 맛
5	퇴근길에 매번 저녁 시사 해결하고 가네요 순두맛 기가 막혀요 순두부 전문집들보다 맛이 좋네요
5	경주하면 한정식 아닐까요 너무 맛있게 먹고 와서 리뷰 남겨봅니다
1	진짜 최악이에요 음식 목 빠질 때까지 기다리고요 양이 진짜 정말 최악으로 작아요 진짜 최악이고 직원들도 정말 별로예요 부모님이랑 같이 갔는데 괜히 부모님한테 죄송하더라고요 인분 해서 만원 나왔는데 그 돈으로 더 맛있는 거 드세요 만 원짜리 인분이 인분으로 나오는 매직 대단합니다
4	경주 맛 집이라 해서 와봤는데 깔끔해요
4	지난주에 추억의 달동네 구경하는 걸 실패해 오늘 다시 경주행 이번엔 성공하고 점심 당연 지난번 늘봄 초고 앗 오늘은 대기네요 분 정도 기다리다 먹고 왔어요 순두부 저는 기가 막히게 맛있네요
5	저희는 주말마다 더케이 호텔 사우 나가는데 지난번 입맛에 맞게 먹었던 늘봄 오늘도 방문했어요 주말이라 쩜 기다리긴 했는데 맛나게 먹고 왔네요
2	개월 아이랑 함께 갔는데 어른 개월 명이라고 메뉴 꼭 개 시키라 함 한마디로 자리 쓸라면 주문해라 메뉴도 늦게 나오고 반찬 리필 한세월 걸림 관광객 상대한다고 너무 뜨내기 취급 맛은 나쁘지 않은데 어디에서나 먹을 수 있는 쌈밥
3	주문받으신 분이 친절하지 않았어요 그리고 개월 아이들이 있었는데 아이 명당 메뉴 주문이 의무사항이라 놀랐어요 하지만 순두부찌개는 맛있었어요
5	맛있네요 가족끼리 가서 밥 먹기 좋아요
4	불국사 갔다 오는 길에 검색 끝에 결정한 음식점이네요 소 불고기 간이 딱 좋았어요 오랜만에 맛본 옛날 불고기
3	쌈밥은 맛이 괜찮았었는데 순두부는 그다지이네 옹
4	저희는 떡갈비 쌈밥에 돌솥밥 변경해서 먹었어요 따끈따끈한 솥밥에 숯불 향이 나는 떡갈비 궁합이 딱였어요
3	보통맛
4	진짜 맛있어요
4	맛도 괜찮고 채소도 싱싱해서 잘 먹었어요 근데 비가 오는 날인데 우산 분실해서 기분이 별로로 돌아갑니다 우산 분실이 많아서 종이까지 붙이신 것 같은데 그렇다고 매장 안으로 우산을 갖고 들어갈 수도 없는 것 같던데 조치 필요하신 것 아닌가 싶네요
5	쌈도 신선하고 맛있어요
5	채소 무한리필 좋아요 깔끔하고 맛있어서 부모님 데려가고 싶었어요
4	너무 맛있어요 쌈도 싱싱하고
5	제육 맛집
4	웰빙
4	야채 사장님께서 직접 키운 거라 종류도 많고 싱싱합니다 우렁이 된장이 정말 맛나요
4	리뉴얼해서 더더욱 깔끔해졌어요 건강한 밥상 너무 좋아요
5	좋아요
5	신선한 야채 무한리필 대박 맛 집 발견입니다 재방
5	맛있었어요 구성비 좋아요
4	신선한 야채가 주재료네요 우렁이 된장은 맛은 좋으나 약간 짠맛이 강해요 그러나 쌈과 어우러짐이 좋고요 좌식에 쌈 야채 바가 가게 중간쯤 있는데 동선도 좋고 깔끔하네요 코로나 시국에 맞는 입구 세면대 개는 매우 칭찬합니다
5	깔끔하고 맛있어요 채소가 싱싱하고 직원분도 친절해요 재방문 한 거예요
5	맛나요 야채도 신선하고 좋아요
3	신선한 야채가 많아요 어머니들 좋아하실 것 같네요 사장님도 친절한데 기다려서 먹을 정도는 아닌 것 같아요 저는 우렁이 쌈장 반 넘게 남기고 왔습니다
5	작년에 왔을 때는 일반 가정집 같은 좌식이었는데 싹 바뀌었네요 완전 인테리어 멋스러워요 깔끔하고요 전 직원 마스크 착용 필수였고요 맛도 변하지 않고 맛있어요 카운터에서 커피도 따로 파네욯 바닐라라테 천원 커피 맛도 끝내주세요
5	양도 많고 맛있음 믿고 먹는 웰빙
5	우려이 쌈밥 너무 맛있고 야채들은 무제한 리필 가능하고 다 싱싱해요 쌈 싸 먹으니까 밥이 뚝딱
5	맛있어요
5	신선한 채소 우렁이 쌈장 맛있어요
5	정말 맛나게 먹었네요 강하지 않는 밑반찬들과 신선하고 향긋한 쌈 채소들 정말 좋았어요
4	맛있어요 쌈도 원하는 만큼 먹을 수 있어서 좋아요
5	어제도 오늘도 또 왔어요
5	채소 신선하고 맛있어요
4	우렁이 무침회와 제육볶음 맛 집이에요 야채도 무한리필이고요 그런데 우렁이 강된장은 살짝 기대 이하
5	맛나요
4	좋아요
4	아 존 만
5	너무 맛있고 테라스 분위기도 너무 좋았어 유
5	추천하는 메뉴 두 가지 먹어봤는데 맛있었어요 직원들이 친절해요
4	가격 대비 괜찮아요 맛도 있고 떡볶이 윙봉가라아게조합 완전 굿
4	실패하지 않을 맛이고 가격도 무난하고 브레이크 타임 없는 점이 젤 좋아요 근데 모 든 메뉴가 알싸한 매콤한 편 주문받는 사람에 따라 매운 편이라 말해주시는 분도 있고 안 그런 분도 있으므로 필히 맵기 조절을 해야 함 메뉴판에 적혀있긴 한데 메뉴 보느라 글은 정작 못 봤음 나중에 옆 테이블 주문받는 모습 보고 맵기 조절이 있는 줄 알았음 그래서 맵찔이라면 빈속에 속 아플 정도가 기본 맵기이므로 맵기 조절 잘 하셔서 맛있는 식사하세요
3	맛은 있지만 조금 그릇들이 깨끗하면 더 좋은
4	친절하시고 분위기도 좋아요
3	평일 초반에 가서 그런지 문 닫은 곳이 많아 들어간 곳인데 생각보다 메뉴는 많이 없었고 맛은 괜찮긴 했지만 재방문 의사는 없을 듯
5	와이프가 너무 좋아하네요
5	특이한고 맛나요
5	면도 부드럽고 맛있었어요
5	쫄면 새콤달콤 존맛탱 이예요
5	맛있어요 지난주에 갔는데 오늘 또 방문했어요 오늘은 전 못 찍어서 지난주에 찍은 사진 인증 차돌박이 쫄면 온 비빔쫄면냉쫄면 다 맛있어요
3	탱탱하고 쫄깃한 면발이 일품
5	주인분께서 너무 친절하게 웃어주셨어요 정말 맛있고 색다른 음식
5	쫄면이 진짜 맛있었어요 너무 더워서 들어간 건데 맛있어서 깜놀
5	맛있어요
4	맛있었어요
5	황리단길 좋아요 또 방문 예정입니다
4	온 쫄면 진짜 맛있아요 면 식감 장난 아님
5	친절하시고 맛있어요
4	따뜻하니 맛있어요
4	좋아요
4	티라미수 맛 집인 정
5	가게 이쁘고 티라미수 맛있어요
5	티라미수 맛집
5	가게 분위기가 너무 좋아요 그리고 제가 먹어본 티라미수 중에 제일 맛있어요 다음엔 기본 티라미수를 먹어보려고요 이거 먹으러 경주 갈 의향 있습니다 경주 카페 티라미수 맛 집 어마 무시 아몬드 티라미수
4	맛있어요
5	인스타 감성이에요
5	디저트도 맛있고 분위기 짱짱
5	진짜 좋아요
5	크림이 많이 느끼하지도 달지도 않아 좋아요
5	빵이 확실히 맛있어요 유명한 덴 다 이유가 있네요
5	맛있어
5	너무 맛있어요 초코크로와상빨미까레말차크로와상이름기억 안 나는데 동그란 모양에 위에 달달한 시럽 굳힌 거랑 밤 페이스트리 다 맛있어요 일찍 팔려서 사러 가기가 힘든 게 아쉬워요 아무튼 짱추천 크루아상 겹겹이 퀄리티가 달라요 굿
5	크루아상 진짜 맛있어요
5	여기 크로와 성 한번 먹음 또 먹고 싶은 맛이에요 오늘도 두 개만 고르려 갔는데 세 개 고른 나
5	찐 파이 맛집 눅눅함은 도 없는 버터의 조화가 정말 맛있어요
5	너무 맛있어요
5	진짜 맛있어요 인생 크루아상
5	너무너무 맛있어요 여기 크루아상 먹고 나서 다른 곳 못 먹어요
3	생각보다 종류가 다양하지 않고 바닐라 커스터드 크루아상이랑 초코 크루아상 샀는데 바닐라가 더 맛있었음 내 기준 초코 크루아상은 가게에 안내되어 있듯이 안에 초코가 들어있지 않다
5	경주
5	크루아상
5	경주에 들리면 꼭 가는 곳입니다 크루아상이 아주 훌륭한 곳 빵이 다 떨어지면 문을 닫아요 주말에는 문을 열지 않아요
4	칼국수보다 전 파전이 더 맛있었어요
4	맛은 있으나 음식이 늦게 나와요
5	맛있어요
4	맛있어요
1	음식이 너무 늦게 나와요 다른 테이블에서 음식 주문 들어갔는지 확인하더라고요 늦어지니 파전 맛있어 보이는데 좀 남겼어요
5	너무 맛있어요 경기도에도 차려주시면 안 될까요 자주 먹고 싶어요
4	깨끗하고 파전도 맛있네요
5	맛있음
0	기본적인 체계가 없는 곳입니다 인분 시키고 분 뒤 인분이 먼저 나오고 분이 지나도 나머지 안 나와서 물어보니 주문이 밀리고 최대 인분만 끓일 수 있다고 하네요 테이블 수 계산해서 주방 솥을 늘리던지 손님이 오면 본 이상 기다려야 되는데 괜찮겠냐 물어보고 손님 받으세요 여기저기서 항의 소리에 열받아서 나가는 손님에 나갈 때 사장은 없냐고 하니 없다 하고 주방은 오픈 주방이라 보니 사람은 명 이상인데 다 아르바이트생에 하 여하튼 두 번 가고 싶지 않네요
4	동죽이라는 조개가 들어간 시원한 칼국수 조카아이 때문에 고추를 빼고 주문해 먹었는데도 약간 칼칼하며 시원하게 맛있더라고요 뚝딱 해치웠습니다
5	줄이 길어서 들어왔는데 왜 줄이 길었는지 알겠어요 육수가 진짜 후 먹고 있는데도 손님 계속 들어오더라고요 유명 맛 집인 듯
5	존맛탱구리 맛있어요
3	파전 맛있음 비주얼도 좋고 중요한 칼국수가 별로 국물이 그냥 그저 그래요 연함
5	대구에서 처음 먹어보고 맛있어서 다시 먹어보고 싶었는데 경주에 있어서 방문했어요 역시나 칼국수는 깔끔하면서 맛있고 파전이 진짜 진짜 맛있어요
5	새우 파전 맛나요
4	맛은 있는데 응대가 별로네요 일하시는 분들을 더 두셔야 할 듯
4	분이나 기다려서 먹었어요 동죽 물총 조개 식감이 좋고 해물파전 맛있어요
4	사람들이 많았어요 파전이 조금 늦게 나왔어요
4	점심시간에 사람이 너무 많네요 맛은 맛있었어요 고추가 많이 맵습니다
5	맛있어요
5	칼국수도 맛있고 파전 최고네요
5	북군동 조조 칼국수 체인점
5	보문 북 군동 칼국수
4	맛있어요
5	재료를 아낌없이 쓰시는 듯 맛있어요 국물 정말 시원해요
5	꿀맛
2	아기 때문에 안 맵게 해주신 대놓고 메뉴 반영 안됨
5	굿 맛나요 굳입니다
5	경주 맛 집 경주 칼국수 칼국수 칼국수 맛 집 큰 기대 없이 있길래 들어가 봤는데 너무 맛있어요 최고예요 다음에는 파전도 먹을 거예요 정말 최고예요 경주 들른다면 다시 갈 맛집
4	맛도 괜찮고 친절해요
5	기대 없이 우연히 갔는데 맛있어요 조개가 진짜 싱싱하고 조미료 맛없이 깔끔하고 시원했어요
5	담백하고 맛있습니다
5	맛있어요
5	칼국수 너무 시원하고 파전은 밀가루 거의 없이 해물이 한가득 나옵니다 구성비 최상갑 너무 맛있었어요
5	강추
4	좋아요
5	진짜존맛탱 주차도 편리하고 양도 진짜 많아요
4	칼국수가 칼칼하면서도 시원해서 너무 맛있어요 동죽도 엄청 많이 들어있고 파전에도 새우 오징어 등 많이 올라가있어서 좋아요
5	맛있어요
5	맛있게 너무 잘 먹었어요 서빙하시는 분도 친절
4	꿀맛
4	조조 칼국수 경주점 동죽 칼국수 맛있었어요
4	시원한 동죽 칼국수 메뉴 가지다 맛났어요 근데 동죽 먹을 때 해감 안된 조개들이 좀 있어서 아쉬웠어요
5	국수를 별로 좋아하는 편은 아닌데 이 집 칼국수는 찐 맛있네요 국물까지 남김없이 후루룩했습니다 해물파전도 지금까지 알던 해물파전과는 비교가 안되게 해물이 많아서 좋았습니다 또 올게요 경주맛집경주보문단지맛집경주칼국수맛짖
5	파전에 해물도 많고 칼국수랑 물총 조개탕도 너무 맛있어요
5	생각보다 더 맛있고 식당도 넓고 깨끗해서 좋았어요 양도 엄청 많아요
5	대구에서 자주 가던 곳인데 경주에 생겨서 너무 좋아요 역시 맛있습니다
5	음식이 맛있고 친절했습니다
5	분위기 좋고 맛도 좋고 황리단길맛집으로최고네요
5	가족들 모임으로 좋아요 맛나네
5	좋아요
5	이번에도 맛있게 먹고 가요 역시 황리단길 가면 여기 가면 실패는 없어 친구들이 다 좋았다 엄지 척 음식 나오자마자 먹기 바빠 사진을 못 찍고 먹기 바빴어요 다음에 또 갈 거예요
5	애들이 너무 잘 먹어서 양이 부족했지만 맛있어서 스테이크 하나 추가했어요 애들이 너무 맛있게 먹어서 별 개 요
5	갬성 돋는 분위기에 맛있는 레스토랑 직원분들도 사장님도 친절도 너무 감사했어요 황련단길에서 제일 맛있는 집이 아닐까 싶어요
5	남자 사장님 조금 멋있었어 그래서 리뷰 써요 인 메뉴라 써있었느데 할머니랑 초등학생 아이가 와서 스파게티 한 개만 주문한다고 하나인 메뉴여서 하나 더 주문해주세요라고 말하니 할머니가 삭사를 하셨다고 한 개만 주문한다 하니 사장님 왈 원칙이니 대신 한 개를 두개로 나눠드릴게요 하고 주방에 스파게티 개 오더 넣더라 할머니랑 아이가 놀러 온건 아니고 동네분 이런 느낌이었는데 사장 아저씨가 잘 대처한 모습이 좋았어 사장님 두 개시 키라 소리 지르면 여자애 당황할 거 아냐 보기 좋더라 돈에 연연하지 않는 모습 기분 좋게 식사하고 왔어요 언제 경주 가면 또 갈게요 잘 먹고 가요
5	너무 맛있어서 재방문 했어요 밤늦게 가도 사장님이 문 열고 몇 테이블씩 자리 받아서 여유롭게 먹을 수 있었죠 분위기도 좋아서 밤에 연인들끼리 와인 한잔해도 좋을 것 같아요 음식도 너무 맛있어서 좋아요
4	맛있어요
4	감바스에 맥주 최고였어요
5	재방문의 사 스테이크가 진짜 맛있었어요
5	감바스 새우 넘통통
5	깔끔한 음식 친절한 응대 우연히 갔지만 만족합니다 다시 가고 싶네요
5	너무 맛있어요 다시 재방문하고 싶어요
5	맛있어요 너무요 가게도 깨끗해요 재방문하고 싶어요
5	가게도 예쁘고 분위기도 좋은데 음식도 너무 맛있어요 다음에 또 오려고요 리한 짱짱짱 황리단길 맛집 경주 리한 스테이크 파스타 페이스트리 피자
4	가격도 착한 편이고 맛도 괜찮아요
5	맛나요 가격 도착하고
3	셀프 주문이랑 메뉴가 너무 적은 거 빼곤 괜찮아요
5	재방문의 사 있어요
5	음식이 맛있어요 굿
5	먹을만해요
3	좋아요
4	분위기는 예뻐요 사람도 별로 없어서 좋아요
4	다시 또 가고 싶네요
4	맛있어요
